artist_name,e.country,e.country_3,e.startdate,num_exhibitions
Irene Sala Valentini,IT,ITA,1906,2
Irma Seidler,HU,HUN,1910,7
Irma de Kusel,GB,GBR,1911,6
Irma von Duczynska,AT,AUT,1906,14
Irma von Duczynska,AT,AUT,1909,47
Irma von Duczynska,AT,AUT,1910,6
Irma von Duczynska,AT,AUT,1911,1
Irma von Duczynska,CZ,CZE,1911,1
Irma von Duczynska,GB,GBR,1906,1
Irma von Duczynska,IT,ITA,1913,2
Irma von Duczynska,IT,ITA,1914,3
Irmgard Bellermann,DE,DEU,1915,2
Irmgard Schmidt-Busch,DE,DEU,1907,2
Irving Ramsay Wiles,IT,ITA,1909,2
Irving Ramsay Wiles,US,USA,1905,1
Irving Ramsay Wiles,US,USA,1910,1
Irving Ramsay Wiles,US,USA,1911,1
Irving Ramsay Wiles,US,USA,1912,1
Irving Ramsay Wiles,US,USA,1913,1
Irving Ramsay Wiles,US,USA,1914,1
Irène Reno,FR,FRA,1912,22
Irène Reno,GB,GBR,1912,3
Irène Reno,LV,,1909,4
Irène Reno,LV,,1910,8
Irène Reno,RU,RUS,1909,4
Irène Reno,RU,RUS,1910,12
Irène Reno,RU,RUS,1915,5
Irène Reno,UA,UKR,1909,8
Irène Reno,UA,UKR,1910,16
Irén Lámné Hilberth,HU,HUN,1906,6
Irén Lámné Hilberth,HU,HUN,1907,2
Irén Lámné Hilberth,HU,HUN,1908,2
Irén Lámné Hilberth,HU,HUN,1911,1
Irén Novák,HU,HUN,1912,1
Irén Spányi,HU,HUN,1910,1
Irén Spányi,HU,HUN,1912,4
Irén Spányi,HU,HUN,1913,2
Isaac Alexander Brouwer,NL,NLD,1914,2
Isaac Grünewald,DE,DEU,1915,20
Isaac Grünewald,SE,SWE,1909,16
Isaac Grünewald,SE,SWE,1910,28
Isaac Grünewald,SE,SWE,1911,14
Isaac Henry Caliga,US,USA,1905,1
Isaac Henry Caliga,US,USA,1910,2
Isaac Henry Caliga,US,USA,1911,1
Isaac Henry Caliga,US,USA,1912,1
Isaac Henry Caliga,US,USA,1913,1
Isaac Israëls,BE,BEL,1914,6
Isaac Israëls,DE,DEU,1911,14
Isaac Israëls,DE,DEU,1912,18
Isaac Israëls,HU,HUN,1910,3
Isaac Israëls,IT,ITA,1907,2
Isaac Israëls,IT,ITA,1914,4
Isaac Israëls,NL,NLD,1909,3
Isaac Israëls,NL,NLD,1912,4
Isaac Rosenberg,GB,GBR,1912,2
Isaac Rosenberg,GB,GBR,1914,5
Isaac Rosenberg,GB,GBR,1915,6
Isaak Brodsky,IT,ITA,1914,4
Isaak Brodsky,LV,,1909,2
Isaak Brodsky,LV,,1910,2
Isaak Brodsky,RU,RUS,1906,6
Isaak Brodsky,RU,RUS,1909,2
Isaak Brodsky,RU,RUS,1910,2
Isaak Brodsky,RU,RUS,1911,22
Isaak Brodsky,RU,RUS,1914,14
Isaak Brodsky,UA,UKR,1909,4
Isaak Brodsky,UA,UKR,1910,13
Isaak Levitan,DE,DEU,1906,14
Isaak Levitan,IT,ITA,1907,2
Isaak Levitan,RU,RUS,1908,3
Isaak Malik,LV,,1909,1
Isaak Malik,LV,,1910,2
Isaak Malik,RU,RUS,1909,1
Isaak Malik,RU,RUS,1910,3
Isaak Malik,UA,UKR,1909,2
Isaak Malik,UA,UKR,1910,4
Isaak Moiseevich Rabinovich,RU,RUS,1909,1
Isabel Beaubois de Montoriol,FR,FRA,1908,2
Isabel Berkeley,GB,GBR,1908,10
Isabel Berkeley,GB,GBR,1909,6
Isabel Cohen,US,USA,1911,1
Isabel Smaile Wightman,GB,GBR,1908,10
Isabella A. Dods-Withers,AT,AUT,1910,3
Isabella A. Dods-Withers,DE,DEU,1905,3
Isabella A. Dods-Withers,DE,DEU,1907,1
Isabella A. Dods-Withers,GB,GBR,1907,4
Isabella A. Dods-Withers,GB,GBR,1908,4
Isabella A. Dods-Withers,IT,ITA,1909,2
Isabella A. Dods-Withers,IT,ITA,1910,2
Isabella A. Dods-Withers,IT,ITA,1912,2
Isabella Cay,GB,GBR,1909,6
Isabella Cay,GB,GBR,1911,6
Isabella Giglio Cabrini,IT,ITA,1906,1
Isabella Lee Jay,GB,GBR,1908,10
Isabella Lee Jay,GB,GBR,1909,6
Isack van Ostade,FR,FRA,1910,2
Ise Lebrecht,IT,ITA,1912,4
Ise Lebrecht,IT,ITA,1913,1
Ise Lebrecht,IT,ITA,1914,3
Isidor Kaufmann,DE,DEU,1905,3
Isidor Kaufmann,IT,ITA,1907,10
Isidor van Biema,NL,NLD,1914,2
Isidore Meyers,BE,BEL,1908,8
Isidore Meyers,BE,BEL,1913,2
Isidore Opsomer,BE,BEL,1907,8
Isidore Opsomer,BE,BEL,1908,16
Isidore Opsomer,BE,BEL,1913,3
Isidore Opsomer,BE,BEL,1914,8
Isidore Opsomer,DE,DEU,1908,2
Isidore Opsomer,GB,GBR,1915,3
Isidore Opsomer,HU,HUN,1908,4
Isidore Opsomer,IT,ITA,1907,2
Isidore Opsomer,IT,ITA,1909,6
Isidore Opsomer,IT,ITA,1912,6
Isidore Pils,RU,RUS,1912,1
Isidore Rosenstock,FR,FRA,1906,2
Isidore Verheyden,BE,BEL,1906,90
Isidore Verheyden,BE,BEL,1910,4
Isidore Verheyden,DE,DEU,1905,3
Isidore Verheyden,DE,DEU,1907,74
Isidore Verheyden,DE,DEU,1908,4
Isidore Verheyden,HU,HUN,1907,2
Isidre Nonell,FR,FRA,1905,10
Ismael Smith i Mari,GB,GBR,1914,6
Ismaël Gentz,FR,FRA,1907,3
Ismaël Gentz,NL,NLD,1905,2
Isobel Lilian Gloag,IT,ITA,1912,2
Isobel Lilian Gloag,IT,ITA,1914,2
Isolde Daig,FR,FRA,1908,4
Istvan Bosznay,DE,DEU,1905,3
Istvan Bosznay,HU,HUN,1905,4
Istvan Bosznay,HU,HUN,1906,14
Istvan Bosznay,HU,HUN,1907,4
Istvan Bosznay,HU,HUN,1908,14
Istvan Bosznay,HU,HUN,1909,2
Istvan Bosznay,IT,ITA,1905,2
Istvan Bosznay,IT,ITA,1909,2
Istvan Bosznay,IT,ITA,1910,4
Istvan Bosznay,NL,NLD,1912,1
Istvan Bosznay,US,USA,1914,1
Istvan Zichy,HU,HUN,1909,9
Istvan Zichy,HU,HUN,1910,2
Istvan Zichy,HU,HUN,1913,2
István Balogh,HU,HUN,1910,1
István Csók,DE,DEU,1910,6
István Csók,FR,FRA,1908,6
István Csók,HU,HUN,1906,8
István Csók,HU,HUN,1907,2
István Csók,HU,HUN,1908,7
István Csók,HU,HUN,1909,9
István Csók,HU,HUN,1910,8
István Csók,HU,HUN,1913,4
István Csók,HU,HUN,1914,284
István Csók,HU,HUN,1915,18
István Csók,IT,ITA,1909,6
István Csók,IT,ITA,1910,4
István Csók,IT,ITA,1914,30
István Csók,NL,NLD,1912,1
István Fanta-Alkony,HU,HUN,1906,10
István Fanta-Alkony,HU,HUN,1907,1
István Fanta-Alkony,HU,HUN,1910,29
István Fanta-Alkony,HU,HUN,1911,3
István Kastaly,HU,HUN,1913,1
István Klimó,HU,HUN,1907,2
István Krecsmár,HU,HUN,1910,2
István Krecsmár,HU,HUN,1913,1
István Kálmán,HU,HUN,1911,1
István Markovits,HU,HUN,1912,2
István Markovits,HU,HUN,1913,2
István Mérö,HU,HUN,1906,8
István Mérö,HU,HUN,1907,1
István Mérö,IT,ITA,1910,2
István Nagy,HU,HUN,1906,8
István Nagy,HU,HUN,1907,2
István Nagy,HU,HUN,1914,120
István Pál,HU,HUN,1910,2
István Pál,HU,HUN,1912,1
István Ray,HU,HUN,1914,3
István Réti,HU,HUN,1907,1
István Réti,HU,HUN,1908,2
István Réti,HU,HUN,1909,2
István Réti,HU,HUN,1910,2
István Szigethy,HU,HUN,1911,1
István Szigethy,HU,HUN,1912,2
István Szigethy,HU,HUN,1913,3
István Szigethy,HU,HUN,1914,2
István Sztankoczy,HU,HUN,1912,2
István Sztankoczy,HU,HUN,1913,1
István Zádor,HU,HUN,1906,2
István Zádor,HU,HUN,1907,2
István Zádor,HU,HUN,1909,12
István Zádor,HU,HUN,1910,6
István Zádor,HU,HUN,1913,3
Istvʹan Medgyaszay,HU,HUN,1906,30
Italiano Franchi,IT,ITA,1906,1
Italico Brass,FR,FRA,1912,2
Italico Brass,HU,HUN,1911,49
Italico Brass,IT,ITA,1905,8
Italico Brass,IT,ITA,1906,3
Italico Brass,IT,ITA,1908,1
Italico Brass,IT,ITA,1910,84
Italico Brass,IT,ITA,1912,12
Italico Brass,IT,ITA,1914,6
Italico Brass,NL,NLD,1912,2
Italico Brass,US,USA,1913,1
Italo Josz,IT,ITA,1909,3
Italo Nunes-Vais,IT,ITA,1906,3
Italo Orlando Griselli,IT,ITA,1914,1
Iu Pascual Rodés,BE,BEL,1913,2
Ivan Adolfovich Knabe,RU,RUS,1906,1
Ivan Adolfovich Knabe,RU,RUS,1907,6
Ivan Adolfovich Knabe,RU,RUS,1910,5
Ivan Alekseevič Vladimirov,IT,ITA,1914,2
Ivan Angheloff,IT,ITA,1910,8
Ivan Antropov,RU,RUS,1911,2
Ivan Bilibin,AT,AUT,1908,56
Ivan Bilibin,CZ,CZE,1912,32
Ivan Bilibin,DE,DEU,1906,2
Ivan Bilibin,FR,FRA,1910,9
Ivan Bilibin,GB,GBR,1908,88
Ivan Bilibin,GB,GBR,1909,2
Ivan Bilibin,IT,ITA,1914,2
Ivan Bilibin,LV,,1909,13
Ivan Bilibin,LV,,1910,13
Ivan Bilibin,RU,RUS,1905,13
Ivan Bilibin,RU,RUS,1906,12
Ivan Bilibin,RU,RUS,1907,13
Ivan Bilibin,RU,RUS,1908,12
Ivan Bilibin,RU,RUS,1909,18
Ivan Bilibin,RU,RUS,1910,13
Ivan Bilibin,RU,RUS,1911,2
Ivan Bilibin,RU,RUS,1912,13
Ivan Bilibin,RU,RUS,1913,38
Ivan Bilibin,RU,RUS,1915,7
Ivan Bilibin,UA,UKR,1909,26
Ivan Bilibin,UA,UKR,1910,26
Ivan Bobkov,RU,RUS,1914,24
Ivan Bokhan,RU,RUS,1907,8
Ivan Bokhan,RU,RUS,1908,3
Ivan Ermolaevich Nyunin,RU,RUS,1913,4
Ivan Fedorovich Rakhmanov,RU,RUS,1911,1
Ivan Fedotov,RU,RUS,1912,1
Ivan Fedotov,RU,RUS,1914,1
Ivan Fomin,LV,,1909,7
Ivan Fomin,LV,,1910,8
Ivan Fomin,RU,RUS,1908,9
Ivan Fomin,RU,RUS,1909,7
Ivan Fomin,RU,RUS,1910,8
Ivan Fomin,RU,RUS,1912,3
Ivan Fomin,RU,RUS,1913,6
Ivan Fomin,UA,UKR,1909,14
Ivan Fomin,UA,UKR,1910,16
Ivan Georgievic Gugunava,RU,RUS,1905,3
Ivan Georgievic Gugunava,RU,RUS,1906,1
Ivan Georgievic Gugunava,RU,RUS,1907,6
Ivan Georgievic Gugunava,RU,RUS,1908,5
Ivan Georgievic Gugunava,RU,RUS,1909,3
Ivan Georgievic Gugunava,RU,RUS,1911,6
Ivan Ginkovsky,RU,RUS,1912,6
Ivan Gregorovitch Olinsky,US,USA,1911,1
Ivan Gregorovitch Olinsky,US,USA,1913,1
Ivan Grohar,AT,AUT,1905,2
Ivan Grohar,AT,AUT,1912,6
Ivan Grohar,GB,GBR,1906,4
Ivan Ipatov,RU,RUS,1912,6
Ivan Ipatov,RU,RUS,1914,7
Ivan Klyun,RU,RUS,1911,2
Ivan Klyun,RU,RUS,1915,6
Ivan Klyun,RU,RUS,1916,6
Ivan Kramskoy,DE,DEU,1906,1
Ivan Kulikov,IT,ITA,1914,2
Ivan Lindhe,GB,GBR,1908,12
Ivan Meštrović,AT,AUT,1905,2
Ivan Meštrović,AT,AUT,1906,10
Ivan Meštrović,AT,AUT,1907,4
Ivan Meštrović,AT,AUT,1909,10
Ivan Michajlovič Grabovskij,IT,ITA,1914,2
Ivan Mosalevsky,RU,RUS,1913,2
Ivan Mărkvička,IT,ITA,1910,6
Ivan Nikitin,DE,DEU,1906,3
Ivan Osipovich Dudin,RU,RUS,1913,3
Ivan Petrovich Dalheim,RU,RUS,1912,1
Ivan Prokof'yev,DE,DEU,1906,1
Ivan Rerberg,RU,RUS,1911,7
Ivan Sacharov,LV,,1910,4
Ivan Sacharov,RU,RUS,1906,1
Ivan Sacharov,RU,RUS,1908,3
Ivan Sacharov,RU,RUS,1910,4
Ivan Sacharov,RU,RUS,1911,14
Ivan Sacharov,UA,UKR,1910,8
Ivan Thiele,DE,DEU,1907,1
Ivan Thiele,DE,DEU,1908,5
Ivan Thiele,DE,DEU,1910,2
Ivan Thiele,DE,DEU,1911,2
Ivan Thiele,DE,DEU,1912,2
Ivan Thiele,FR,FRA,1906,6
Ivan Thiele,GB,GBR,1908,1
Ivan Tišov,HU,HUN,1907,2
Ivan Trusz,GB,GBR,1906,2
Ivan Vassilevich Tihomirov,RU,RUS,1913,8
Ivan Viktorovich Alekseev,RU,RUS,1915,2
Ivan Yakovlevich Dmitriev,RU,RUS,1913,2
Ivan Yefimov,RU,RUS,1906,6
Ivan Yefimov,RU,RUS,1907,2
Ivan Zakharov,RU,RUS,1910,4
Ivan Zakharov,UA,UKR,1911,4
Ivan Zhaltovsky,RU,RUS,1908,1
Ivar Arosenius,FR,FRA,1905,184
Ivar Arosenius,FR,FRA,1906,18
Ivar Arosenius,FR,FRA,1908,22
Ivar Arosenius,HU,HUN,1906,4
Ivar Arosenius,SE,SWE,1911,45
Ivar Gustaf Julius Nyberg,DE,DEU,1905,6
Ivar Gustaf Julius Nyberg,SE,SWE,1911,3
Ivo Hauptmann,CH,CHE,1911,2
Ivo Hauptmann,DE,DEU,1908,6
Ivo Hauptmann,DE,DEU,1914,1
Iván Kurucz,HU,HUN,1910,1
Iván Markovich,HU,HUN,1911,2
Iwan Cerf,BE,BEL,1913,1
Izsák Perlmutter,DE,DEU,1905,3
Izsák Perlmutter,DE,DEU,1907,1
Izsák Perlmutter,DE,DEU,1910,4
Izsák Perlmutter,HU,HUN,1905,14
Izsák Perlmutter,HU,HUN,1906,12
Izsák Perlmutter,HU,HUN,1907,2
Izsák Perlmutter,HU,HUN,1908,16
Izsák Perlmutter,IT,ITA,1905,2
Izsák Perlmutter,IT,ITA,1909,4
Izsák Perlmutter,IT,ITA,1910,2
Izsák Perlmutter,IT,ITA,1914,52
Izsák Perlmutter,NL,NLD,1912,2
Izsó Köves,HU,HUN,1913,1
J Meijer,BE,BEL,1913,1
J. A. Addicks,NL,NLD,1909,2
J. A. Milburn White,GB,GBR,1914,4
J. A. Milburn White,GB,GBR,1915,2
J. Aitchison-Walker,GB,GBR,1911,2
J. Aladár Kisfaludy,HU,HUN,1913,2
J. Alfonso Toft,GB,GBR,1908,10
J. Alfonso Toft,GB,GBR,1913,2
J. Alfonso Toft,IT,ITA,1910,4
J. Alfonso Toft,IT,ITA,1912,2
J. Alfonso Toft,IT,ITA,1914,8
J. Austen Brown,DE,DEU,1906,2
J. Beck,FR,FRA,1906,1
J. Boasson,NL,NLD,1914,2
J. C. New,GB,GBR,1911,6
J. C. van Epen,NL,NLD,1912,2
J. C. van Epen,NL,NLD,1914,10
J. C. van Epen,NL,NLD,1915,6
J. D. S. Aldworth,GB,GBR,1909,6
J. D. S. Aldworth,GB,GBR,1911,6
J. E. Brown-Morison,DE,DEU,1905,3
J. Enpain,FR,FRA,1906,1
J. Ernest Blancher,FR,FRA,1906,12
J. F. Hulk,NL,NLD,1907,3
J. F. Hulk,NL,NLD,1909,2
J. Fuka,CZ,CZE,1912,4
J. Gidding,NL,NLD,1910,2
J. H. Vignoles Fisher,IT,ITA,1909,2
J. H. Vignoles Fisher,IT,ITA,1912,2
J. Henry Lotz,GB,GBR,1913,2
J. Jeannot,NL,NLD,1909,4
J. Langton Barnard,GB,GBR,1905,4
J. Langton Barnard,GB,GBR,1906,4
J. M. B. Benson,GB,GBR,1914,2
J. MacWheeble,GB,GBR,1909,1
J. Mikulicz,AT,AUT,1913,2
J. Mikulicz,AT,AUT,1914,6
J. Moppet-Perkins,GB,GBR,1911,2
J. N. Molenaar,NL,NLD,1907,1
J. P. P. Eugène Pascau,FR,FRA,1912,2
J. P. Salwey,GB,GBR,1908,4
J. Pelíšek,CZ,CZE,1913,2
J. R. Houghton,GB,GBR,1910,2
J. R. Walter Cocl,CZ,CZE,1912,9
J. Reginald Taylor,GB,GBR,1909,4
J. Reginald Taylor,GB,GBR,1911,2
J. Rosenberg,FR,FRA,1905,4
J. Roussel,DE,DEU,1908,4
J. Ruysch,NL,NLD,1911,2
J. Steenstra Toussaint,NL,NLD,1905,1
J. Teichmann,AT,AUT,1914,6
J. Teichmann,DE,DEU,1911,2
J. Teichmann,DE,DEU,1913,6
J. Teichmann,DE,DEU,1915,4
J. Thuesson,CZ,CZE,1914,2
J. Van der Vliet jr.,NL,NLD,1910,2
J. Van der Vliet jr.,NL,NLD,1911,4
J. W. den Herder,NL,NLD,1908,2
J. W. van Lohuizen,NL,NLD,1909,2
J. W. van Lohuizen,NL,NLD,1911,2
J. Wiersma,NL,NLD,1914,4
J. v.d. Berg,NL,NLD,1905,2
J. v.d. Berg,NL,NLD,1908,4
J. v.d. Berg,NL,NLD,1909,2
J. van Roosendael,NL,NLD,1907,2
J. van Roosendael,NL,NLD,1908,2
J. van Roosendael,NL,NLD,1910,2
J. van Roosendael,NL,NLD,1914,4
J. van Santen,NL,NLD,1914,2
J. Štěrba,CZ,CZE,1912,8
J.-A. Mandt,BE,BEL,1913,1
J.-A. Steinlen,BE,BEL,1914,6
J.-C. Russel,FR,FRA,1906,1
J.-C.-W. Cosjaar,BE,BEL,1913,1
J.-E.-E. Brandon,FR,FRA,1907,1
"J.-Emmanuel, van den Bussche",BE,BEL,1908,4
J.-M. de Reul,BE,BEL,1914,2
J.A. Daman,NL,NLD,1907,1
Jaak van Wijck,BE,BEL,1908,4
Jaap Gidding,NL,NLD,1905,4
Jaap Gidding,NL,NLD,1914,6
Jac. L. de Graaf,NL,NLD,1914,4
Jac. Risch,NL,NLD,1909,2
Jacek Malczewski,AT,AUT,1911,80
Jacek Malczewski,DE,DEU,1911,2
Jacek Malczewski,GB,GBR,1906,2
Jacek Malczewski,IT,ITA,1914,2
Jacinthe Pozier,BE,BEL,1913,1
Jack B. Yeats,GB,GBR,1911,6
Jack B. Yeats,US,USA,1913,15
Jack Gage Stark,FR,FRA,1906,2
Jacob Abraham Zon,HU,HUN,1910,1
Jacob Abraham Zon,NL,NLD,1905,4
Jacob Abraham Zon,NL,NLD,1907,1
Jacob Abraham Zon,NL,NLD,1908,4
Jacob Abraham Zon,NL,NLD,1909,11
Jacob Abraham Zon,NL,NLD,1912,1
Jacob Alberts,AT,AUT,1909,35
Jacob Alberts,DE,DEU,1904,11
Jacob Alberts,DE,DEU,1905,5
Jacob Alberts,DE,DEU,1906,4
Jacob Alberts,DE,DEU,1907,7
Jacob Alberts,DE,DEU,1908,5
Jacob Alberts,DE,DEU,1909,4
Jacob Alberts,GB,GBR,1908,1
Jacob Bendien,NL,NLD,1912,4
Jacob Christiaan Koningsberger,NL,NLD,1909,1
Jacob Coenraad Ritsema,BE,BEL,1913,1
Jacob Coenraad Ritsema,NL,NLD,1905,4
Jacob Coenraad Ritsema,NL,NLD,1907,3
Jacob Coenraad Ritsema,NL,NLD,1908,4
Jacob Coenraad Ritsema,NL,NLD,1909,12
Jacob Coenraad Ritsema,NL,NLD,1910,2
Jacob Coenraad Ritsema,NL,NLD,1911,2
Jacob Coenraad Ritsema,NL,NLD,1912,1
Jacob Coenraad Ritsema,NL,NLD,1914,6
Jacob Cornelis Snoeck,NL,NLD,1905,7
Jacob Cornelis Snoeck,NL,NLD,1907,5
Jacob Cornelis Snoeck,NL,NLD,1910,4
Jacob Cornelis Snoeck,NL,NLD,1911,4
Jacob Dooyewaard,HU,HUN,1910,7
Jacob Dooyewaard,NL,NLD,1905,3
Jacob Dooyewaard,NL,NLD,1907,6
Jacob Dooyewaard,NL,NLD,1909,2
Jacob Dooyewaard,NL,NLD,1911,2
Jacob Dooyewaard,NL,NLD,1912,1
Jacob Dooyewaard,NL,NLD,1914,2
Jacob Epstein,GB,GBR,1906,2
Jacob Epstein,GB,GBR,1913,3
Jacob Epstein,GB,GBR,1914,2
Jacob Gehrig,DE,DEU,1905,6
Jacob Gerard Veldheer,NL,NLD,1905,2
Jacob Gerard Veldheer,NL,NLD,1907,6
Jacob Gerard Veldheer,NL,NLD,1909,6
Jacob Gerard Veldheer,NL,NLD,1912,9
Jacob Gerrit Weyand,NL,NLD,1909,2
Jacob Gerrit Weyand,NL,NLD,1910,8
Jacob Gerrit Weyand,NL,NLD,1911,6
Jacob Gerrit Weyand,NL,NLD,1913,14
Jacob Gløersen,GB,GBR,1913,1
Jacob Hast,RU,RUS,1909,7
Jacob Hendrik Geerlings,NL,NLD,1905,2
Jacob Hendrik Geerlings,NL,NLD,1909,3
Jacob Henricus Maris,HU,HUN,1908,16
Jacob Henricus Maris,HU,HUN,1909,2
Jacob Henricus Maris,IT,ITA,1905,2
Jacob Henricus Maris,IT,ITA,1907,2
Jacob Henricus Maris,NL,NLD,1907,1
Jacob Huijbrecht Hollestelle,NL,NLD,1907,1
Jacob Huijbrecht Hollestelle,NL,NLD,1909,2
Jacob Keiland Sömme,HU,HUN,1906,2
Jacob Keiland Sömme,IT,ITA,1907,4
Jacob Kramer,GB,GBR,1914,10
Jacob Kramer,GB,GBR,1915,9
Jacob Martinus Nijman,NL,NLD,1914,10
Jacob Reichert,DE,DEU,1913,6
Jacob Rosseels,BE,BEL,1908,10
Jacob Rosseels,DE,DEU,1908,2
Jacob Steinhardt,DE,DEU,1910,1
Jacob Steinhardt,DE,DEU,1912,40
Jacob Steinhardt,DE,DEU,1913,4
Jacob Taanmann,NL,NLD,1905,1
Jacob Taanmann,NL,NLD,1907,5
Jacob Taanmann,NL,NLD,1909,5
Jacob Taanmann,NL,NLD,1910,4
Jacob Thiesen,DE,DEU,1909,2
Jacob Willem Gruyter,NL,NLD,1907,3
"Jacob de, the younger Wet",FR,FRA,1910,2
Jacob van Ruisdael,DE,DEU,1906,1
Jacob-Edwin Kunz,FR,FRA,1905,2
Jacoba Surie,NL,NLD,1909,6
Jacoba Surie,NL,NLD,1910,8
Jacoba Surie,NL,NLD,1911,6
Jacoba Surie,NL,NLD,1912,3
Jacoba Surie,NL,NLD,1914,6
Jacoba de Graaff,NL,NLD,1914,10
Jacoba van Heemskerck van Beest,DE,DEU,1913,8
Jacoba van Heemskerck van Beest,DE,DEU,1914,64
Jacoba van Heemskerck van Beest,DE,DEU,1915,76
Jacoba van Heemskerck van Beest,NL,NLD,1905,2
Jacoba van Heemskerck van Beest,NL,NLD,1907,3
Jacoba van Heemskerck van Beest,NL,NLD,1908,2
Jacoba van Heemskerck van Beest,NL,NLD,1909,1
Jacoba van Heemskerck van Beest,NL,NLD,1910,10
Jacoba van Heemskerck van Beest,NL,NLD,1911,7
Jacoba van Heemskerck van Beest,NL,NLD,1912,13
Jacoba van Heemskerck van Beest,NL,NLD,1913,8
Jacoba van Heemskerck van Beest,NL,NLD,1914,6
Jacoba van de Poll,NL,NLD,1905,1
Jacoba van de Poll,NL,NLD,1907,2
Jacoba van de Poll,NL,NLD,1908,2
Jacoba van de Poll,NL,NLD,1909,2
Jacobs Smits,AT,AUT,1908,2
Jacobs Smits,BE,BEL,1908,14
Jacobs Smits,BE,BEL,1909,12
Jacobs Smits,BE,BEL,1913,6
Jacobs Smits,DE,DEU,1905,3
Jacobs Smits,DE,DEU,1908,10
Jacobs Smits,DE,DEU,1912,4
Jacobs Smits,DE,DEU,1914,4
Jacobs Smits,FR,FRA,1906,1
Jacobs Smits,FR,FRA,1911,12
Jacobs Smits,HU,HUN,1908,2
Jacobs Smits,IT,ITA,1907,4
Jacobs Smits,IT,ITA,1912,4
Jacobs Smits,NL,NLD,1912,1
Jacobus Cornelis Wyand Cossaar,GB,GBR,1908,10
Jacobus Cornelis Wyand Cossaar,IT,ITA,1914,6
Jacobus Cornelis Wyand Cossaar,NL,NLD,1907,2
Jacobus Cornelis Wyand Cossaar,NL,NLD,1909,4
Jacobus Doeser,NL,NLD,1914,4
Jacobus Laurentius van Ishoven,NL,NLD,1905,4
Jacobus Laurentius van Ishoven,NL,NLD,1907,6
Jacobus Laurentius van Ishoven,NL,NLD,1908,10
Jacobus Laurentius van Ishoven,NL,NLD,1909,1
Jacobus Laurentius van Ishoven,NL,NLD,1910,4
Jacobus Laurentius van Ishoven,NL,NLD,1911,2
Jacobus Laurentius van Ishoven,NL,NLD,1912,5
Jacobus Laurentius van Ishoven,NL,NLD,1914,6
Jacobus Reijenga,NL,NLD,1907,3
Jacobus Reijenga,NL,NLD,1909,2
Jacobus Simon Hendrik Kever,DE,DEU,1905,9
Jacobus Simon Hendrik Kever,HU,HUN,1908,2
Jacobus Simon Hendrik Kever,IT,ITA,1907,2
Jacobus Simon Hendrik Kever,NL,NLD,1909,2
Jacobus Simon Hendrik Kever,NL,NLD,1912,1
Jacobus Simon Hendrik Kever,US,USA,1905,1
Jacobus Simon Hendrik Kever,US,USA,1912,1
Jacobus Sterre de Jong,NL,NLD,1905,1
Jacobus Sterre de Jong,NL,NLD,1907,3
Jacobus Sterre de Jong,NL,NLD,1909,1
Jacopo Tintoretto,DE,DEU,1906,1
Jacqueline Marval,BE,BEL,1913,1
Jacqueline Marval,CZ,CZE,1913,2
Jacqueline Marval,FR,FRA,1905,2
Jacqueline Marval,FR,FRA,1906,11
Jacqueline Marval,FR,FRA,1911,6
Jacqueline Marval,FR,FRA,1912,52
Jacqueline Marval,FR,FRA,1913,6
Jacqueline Marval,FR,FRA,1914,4
Jacqueline Marval,GB,GBR,1912,2
Jacqueline Marval,US,USA,1913,2
Jacques Antoine Marie Lemoine,RU,RUS,1912,1
Jacques Beltrand,RU,RUS,1912,3
Jacques Beurdeley,BE,BEL,1914,6
Jacques Beurdeley,CH,CHE,1906,10
Jacques Beurdeley,NL,NLD,1912,2
Jacques Bonneau,FR,FRA,1907,4
Jacques Brissaud,FR,FRA,1905,18
Jacques Brissaud,FR,FRA,1907,14
Jacques Brissaud,GB,GBR,1909,4
Jacques Cancaret,FR,FRA,1912,2
Jacques D' Otémar,FR,FRA,1906,1
Jacques Davis,FR,FRA,1906,2
Jacques De Lalaing,BE,BEL,1913,6
Jacques De Lalaing,DE,DEU,1908,2
Jacques Drésa,FR,FRA,1905,8
Jacques Drésa,FR,FRA,1906,6
Jacques Drésa,FR,FRA,1908,12
Jacques Drésa,FR,FRA,1914,92
Jacques Ernst Sonderegger,DE,DEU,1913,2
Jacques Félix Simon Schnerb,FR,FRA,1908,3
Jacques Gaston Emile Vaillant,FR,FRA,1905,2
Jacques Hablützel,DE,DEU,1906,3
Jacques Janssens,BE,BEL,1908,4
Jacques Madyol,BE,BEL,1914,2
Jacques Martin,FR,FRA,1905,4
Jacques Martin,FR,FRA,1906,6
Jacques Martin,FR,FRA,1907,1
Jacques Martin,FR,FRA,1912,2
Jacques Nam,BE,BEL,1914,3
Jacques Nam,FR,FRA,1905,4
Jacques Nam,FR,FRA,1906,12
Jacques Nam,NL,NLD,1914,10
Jacques Ochs,BE,BEL,1911,22
Jacques Patissou,BE,BEL,1913,1
Jacques Patissou,FR,FRA,1906,6
Jacques Raverat,GB,GBR,1915,4
Jacques Raymond Brascassat,RU,RUS,1912,1
Jacques Roger Simon,FR,FRA,1906,6
Jacques Roger Simon,NL,NLD,1912,1
Jacques Sternfeld,AT,AUT,1908,2
Jacques T. Leudet,GB,GBR,1909,6
Jacques Toupet,FR,FRA,1905,2
Jacques Villon,BE,BEL,1914,9
Jacques Villon,CZ,CZE,1914,6
Jacques Villon,FR,FRA,1905,24
